uuid,HR
0911502c-ffb0-443c-99f3-664daae738a4,87.90527683187476
85873931-a257-4da3-a9a2-e986a2f115c8,75.28992311814703
9914bf08-724e-4832-94bc-3da19e49af4c,72.35617340420512
dd20e258-8f85-4144-81c8-e7f3cd296fdb,68.63011622756606
f9b78f7e-e21d-4bdb-866d-3fbafbcd03e5,81.01566072213
23f032ba-0319-41e0-a9aa-bf96eca265f5,81.57529059914248
b0996a4c-efcf-455f-8cba-8c74592a006a,62.68464822010808
9c24085e-de06-4495-a07b-758cf64c51b4,95.58289171076648
ae483fa2-1522-4994-9a34-a9d4d2bb3d7f,61.65829519389178
a8908b67-ca20-4761-9c13-629d1b526242,59.04958707363806
93c63284-495f-4ca1-96c0-6854ab715f18,68.1723725162474
1b3dd89b-c191-425e-b138-282e7ec3a561,76.14882843519881
8e2becdc-5fa3-4d34-9219-c37f3a967a7d,81.44137698204936
60596941-531d-4d0f-bf4f-2b64802a1b98,55.38532154506135
0c4877ec-179f-428b-acd9-784ce67f3c78,88.66034603105942
70368b49-5445-4295-8d27-0a6be9b35c3f,76.05414086270277
f7cfb078-b6b1-4f59-9b15-0bbaf5cb149e,74.61982841830469
8e2650d0-cd2f-46f1-b53f-d613b085e9f3,73.09958810296668
3a0dc887-c57e-4928-8197-7aed80a2a377,77.27011506773336
7e7d9933-f092-4a95-baa5-18b090652a0b,68.06552661266105
740b546b-0cbd-4a72-9e05-383329f0c2d0,77.44861046005373
e6851c81-c602-4c1e-923e-c4e24d996f2d,69.99679003312029
f3219f02-db01-41a6-8626-7d685c65b12e,71.94071475062191
a844f836-1516-4536-ad17-6324cdcf1511,67.82878453112687
1b2bfbf3-ad32-421b-9d26-a8f40212136e,87.0833973168133
ea197f79-400a-4631-ba4c-5445b1183876,68.94432198193435
9ac17847-2f0b-4dc1-9d09-ca55f04eb07e,83.6259612290518
5b3218ec-9b6d-4e2a-b6ad-7c9bb990c303,61.669472008349786
bf543f15-6036-4267-a1c5-04e698ff4ca5,89.32440828886688
55cfaa12-2946-4a9a-9c43-8e3556c906e0,86.34462521233192
e2fcbb8e-6ada-42c4-8b95-2c1cce015418,72.44825591063531
f450d873-6984-41b5-b0ba-4f103b262eac,74.91868538676354
5d81bfe0-919b-44be-aea8-b25e0093e835,69.01699185918646
3df20ab8-c686-4a9f-b5de-edeaca1754d2,85.89315193054288
9a9df90c-cd96-4ae3-9ea7-348760852c23,106.5991769149635
d497d112-7251-451c-b44e-cbe0f428a8bf,93.74713513525325
d03dbae5-cbd5-4f5e-a3d2-5fb164af5542,103.6634385032808
867d9ee9-619d-47ac-b82a-875fc2a8763a,83.62497166021748
5d24ca3b-b23c-45cc-b420-1937fe7b4ac8,90.06548575936131
049a7910-6782-4a23-a2eb-3e53de7d1ebb,73.9124016381261
18f79b08-c36b-4cd1-a518-51d258d7f180,68.10380906608376
33a9c835-df3d-456d-85ed-c6fe88284222,68.11587127102412
bcdb580d-6b76-4cc6-8278-833e9dae390a,64.8314271741369
ff58baa7-fec6-4233-bb31-bef2335ac594,71.19311068463395
6ec9a878-451e-4dbf-9778-da3442475d62,75.1804564395102
51c733c5-d38e-40cb-ae69-7d1c66d6bf1f,98.47086155256738
abc980e2-c5cb-4538-9ba7-289b59868e63,55.95319720317901
377017c4-5ab7-473a-8a33-b1c11d5dd418,80.54697693606839
e64c3629-2acf-474d-b326-9836d120f029,65.53178256931264
0899e968-5c5b-4c6b-ad76-63339e3ffe7c,72.91284905479075
e61eae61-a529-457f-b9ce-07a2d3be8864,80.9223118916391
e6cd1713-79c3-4f31-862f-01de803927f5,79.38549809332926
529d599c-075c-4506-8483-96fb4d2bb2b6,71.68104537873606
05f80070-afa2-4019-8ccb-b6f45f6ed082,93.70667205917984
a049b22e-50af-4028-9ec5-1194b2e99fc7,68.62436288417517
5db8b1a7-17f2-4c36-a263-8a2786458b3b,83.42415853206202
d6c37568-63d5-448c-b2aa-470d6b5bd620,85.94885016633498
58aafa40-cdd4-4fc0-a597-ed98a503e640,75.8405532835089
1cb9a1d7-bc74-4fcd-82ad-1f41316650aa,82.27383944860998
06a317a0-07c9-40a1-8f37-b71a46ffd8d6,62.59287865763096
27d3fdd7-bb4d-4fb0-9f9d-ed3ef7c8073e,67.35298426862394
58e348e4-126c-47bb-a270-a9dd16ee4dc7,78.76464711958401
fa1144d7-05a5-453a-a6aa-2204647ee77d,99.67512651555703
27f8c14f-971f-4956-9144-8f4ff046535d,62.851675873171544
de4126a6-9c3d-401f-85f8-b5f89592b27c,77.92758343324503
69efbc01-be04-4978-851d-df5973dca47c,76.37905991161986
b96189b9-2934-401c-803e-bff8153bab7a,66.59275083388849
90fd6ea5-195d-41df-afab-55040a76bd5b,72.85085651624605
531b6ea3-3107-4507-9662-70e0823f8e3f,63.120420095616936
937805e2-6847-4e21-9a1e-73ea06a66284,60.16781158441128
f76f450a-ae19-4f9d-934b-562bbea0e8ce,78.82883440780707
734efd6c-df79-4ec6-9707-34285692850a,67.65184595531241
bf797cab-138e-4baf-bdb2-a181c0007c92,76.0568548590532
0d92eda0-1f7a-4393-89d1-e837881f9f2d,82.92383868205098
68efd2a3-422f-4877-88c8-e79115f111b7,78.36343679873139
ff7bc003-3876-423e-b7a6-dcf57123b32f,69.59649860108304
fa12e763-4c47-42d9-b6b1-3200b7b2e96b,80.12300630450945
af5fcbf8-23c9-4f4a-abce-4bd68b6229eb,79.42917378547065
371048dd-8ef3-40fe-a6c1-70de9a26e193,85.45828335745892
f54daa00-ede4-418e-b492-f0a5cdc6c0f9,53.378487628539375
9e972bdc-57b6-4409-9fc4-9282148a271e,61.51769109336401
ee3e78f9-b6a8-4455-acf1-94474974fb88,54.35027819132541
06a8013c-d4bd-42eb-8583-8626e5265464,69.17778226921813
55679035-f606-4b86-ad55-ffe065080018,80.74106046334184
6e3c3001-ca42-4d62-a952-63d891efd812,98.51479322531004
790634c4-65e6-48c0-a8a1-f6f538a17d48,79.43455360198024
7fb98e27-de10-4387-ad10-bf7f92f879ba,78.58186816720368
2780ff98-2029-4aed-adac-c3e630b5453f,79.35119970721317
3eb94ac9-3b9f-48bc-9274-5c1f5bfdf3d3,56.35415140431726
8ac8a8db-6637-47c9-952c-35c311d25ce4,78.11417100670472
77baf5b9-028b-430b-9303-903c09e9286a,106.61968083150563
b3839037-b002-47d1-bcc3-93876e00619b,77.07798149218931
41f7e78d-0659-41f9-bcac-9acc9e642d88,72.27938336535397
005eeab6-58c4-4a08-9683-39fcdbb4874a,75.28263258571246
c98633e8-f947-4f0b-a1df-ce64a216fdd9,74.75692429738287
a11e3947-7503-411a-b721-1b899d6df703,74.06444754784778
4217a508-05b2-4b39-b249-b55463ca9834,85.80960067614073
9c9af9e7-f5fe-449d-819d-2b95bff8adfd,57.263962349737746
07609068-5ceb-4fbd-9e96-d6be8c3d9aad,82.80808111008392
3df865c3-cbbe-45e9-9e16-38aca4e83747,80.25473000388715
0eaf5db6-6423-404f-a253-3141987961f4,70.29480435389907
bb2c8c45-a194-488c-9263-2b221c2325b7,66.78284311833724
9803b958-5c4c-496f-a3f3-0e7ec886db22,75.46517890775728
08b3b43d-b7f2-4fdc-8d91-c07830697f3d,80.28272860106932
b39f4965-b7eb-440c-b324-dc945f166b30,70.93680837284158
3b06f315-0fc9-4b9f-bd3f-513f52a29773,80.56578725195028
8e4f325e-d21a-4f8f-a878-fab2795c6ef4,76.88241081279185
cd449d75-ccb1-4159-b394-64a3ed7941b1,62.98718526243396
12f57715-eb62-4310-b7dd-38ab846dec85,69.52814614822178
3105572b-2401-4f5a-8c3d-0923f409c7df,83.56961052049103
333cdec6-aa66-4b29-95b0-6602365c1376,61.09484440943425
64853e25-73d8-4b45-9ec4-046ad1166ad0,89.40579682944644
d75ee4ff-122b-4b9b-88a3-60e8ad2fa90d,84.24561232025921
624b1287-f23a-4213-b8c2-1e84075035e2,61.22417707758764
1ee530dc-07a9-476f-a99f-1e3dfcd5ab36,81.09625893773278
e0c691e3-6ba2-4e54-bb4b-21b5134b5c02,79.37772784836037
2178f99f-0266-4443-a354-205744b89abd,78.63483950871334
3eac3442-67ee-4cea-b89f-9ec3e07d5980,70.05669519054872
468b5e25-2807-46fb-82c3-3766625a0c26,63.539430845412426
63740dd3-c480-45bd-9d72-f572f49709f7,71.3024705169467
9b348881-dce1-46c3-9be8-2ff00fd6d125,65.5514342325454
8e037ecd-fd3f-41cc-9196-a0f4a7cc8cd6,71.5403257419696
eb866203-957b-4658-ac15-c902587d7037,60.95582824035738
1079c382-17e2-433b-94b2-108a358eacd8,63.42142843412899
2a11a671-57f5-45f7-99ba-5a20fa43e215,51.116870146847575
2210cb44-6c65-4d34-99bb-92b794954c1d,98.52457121131242
370f0554-69fa-4056-b27f-b77b9ba648b1,74.22596207609234
d666e7d8-ba63-44be-b0d1-ba16f7c31847,84.08459589813347
76aa7507-5040-4c6f-b646-9aacc6618a34,72.93666913863193
db55666e-6c43-4d13-bac2-1dd9ea7c7f2b,77.53722194953572
cd06925d-92d2-4a58-80eb-c569f2669234,69.81562679587827
4da5905c-5515-4aa4-9b44-6769fce3ed35,68.19960702728503
91d8492d-df17-4f62-addb-7aeef6de8b4e,63.878358117399245
91d9a290-5865-4ebf-aaaa-4c90e0bab254,74.0877647356921
cf80ff29-82b8-4a41-8414-468633c9e40d,73.75672645635646
b2bf68dc-a740-442e-8642-036b0fd120b4,62.060094311531756
7adc0ddb-c880-47f1-879e-0ae131de590a,76.15046975727599
ccac8c04-e36f-4d79-af4b-09f779f54705,62.88629583079514
0b23d585-986a-4b5f-94ee-aa176f0305bd,64.9524968975413
db8efa39-5589-4b77-84b0-5c85840d7a4d,73.87245583574912
e891ad96-4bd8-4057-b632-b6d8ae15d52f,66.87821759886987
5313ca16-3d69-4f3f-9af0-104aec2e84eb,54.36371235944713
a0650392-10c8-435c-a522-330259c3c622,70.18186733656562
5cf9c8d1-871f-4949-a4c8-682ef1b23c2e,83.0460260991301
e58354d2-0df5-437d-8877-7ce8d5d60b32,56.043913499543976
8e3c54c5-c75f-483a-bd6d-223122c27809,70.0997810871026
5cd1eeb9-aee8-411d-8050-34eee7295eb5,91.13296800385234
c40d068a-37b0-4075-abc7-e1c32b667db9,57.82614041302124
12110e63-c28c-4768-bde2-80f12707623a,74.92291119196831
7edc4d80-56a0-4db6-90cd-8268ffc15139,64.63819822235591
6506c6fe-c7ee-4391-a08a-a1f162182c3d,75.28054457439058
95e5e15b-1f87-4865-b0f8-f11e86912378,85.2755735383322
3de81944-1b80-4f3f-b647-cf4a8405c946,96.89737754950343
0548668c-ac6a-4c36-b6f6-1080a7e99064,75.99754058450186
4a0eb68a-275b-490f-a154-4132c5bad163,71.54527417835985
7d923fb7-5ad1-4a23-a876-2f701658abc6,85.09520441144866
fa459b7d-4dc3-420f-bbdd-82edf36a4e27,71.70012691406902
9df132b1-280c-4c61-99a4-e40e79471f08,95.48891741693409
4b447185-743c-4aec-8341-60aa9c315ade,76.4470458254037
d573fc14-efb1-440b-b26b-6bc1c9eaef16,65.41496942537832
c9978583-d835-4601-8c97-006bfb91ced6,100.07667376077409
1a3f734a-a552-4a8f-991c-9e207a1d5aea,70.04522708424726
cac809e1-0a91-49b5-9042-ce74544260a7,76.89628894708031
93c2f268-1c0f-4487-9274-01f2f4a0e430,96.0034225281913
5535fd0b-7e92-4a18-a916-e2b435d951b5,73.71263590444575
0e239357-2c90-4993-841d-5aa12cde4731,84.31361551549303
78f70487-f5ec-4ee8-859d-99ae1a18127a,66.26039075287176
18c79675-aa4c-48d1-be4f-e9c7fca00b33,94.73756431330514
d5dd0bf1-450b-4d54-94ac-6d980ab8c36d,70.61422628642835
c6b13136-9a19-48f1-9480-8f4178101fea,99.02775390185049
bbb3a345-76f9-4514-92ea-9ae3dacedcb5,75.75360869009158
f24b4bcd-fda7-4dbf-8af6-59e63faf2d95,81.17205036120325
9ca34f2c-a893-49d4-9d14-bd59fd10254b,79.14484880293557
83d3f2a6-48b8-49db-a826-418286568ec7,96.13932413728236
ce17123b-dde2-4ad7-90bf-06a468a4d46f,75.79280611070689
8b0d1a06-1c3f-4d8f-af87-1dcb145e414d,56.58092633427666
8c202833-f026-4089-a9b3-e5ddd149258a,73.80802249272149
f484cb47-0f9c-41d8-b927-a72a226aa14e,107.2969103957065
408cb011-e9f1-4f96-9133-a0787549691c,70.88500019425008
db2e794d-4698-4cab-b113-43d43f20459a,67.54865970511905
87d147e5-a59b-40cf-a8b7-d8b2c85dea30,81.1524752271913
c7b0b078-6f10-406b-8cd4-3d7727ae0086,81.87431629161566
66ec2a3d-fd6f-4c93-b799-6229789c59c1,81.32979133537906
1ff9ce29-95e3-4ad2-88c7-1286da5d5764,83.5147327944037
c3e11510-a9bd-4f07-95b8-553b82220e38,76.6299620823726
f1680853-9e0f-42ce-9a55-75e49324ea5f,72.59156538658755
adc232aa-8439-4b98-b03d-c6df9e89e1dc,71.16149937723128
9d4225cc-aa5d-455d-80ca-d040d2595d7b,70.10966756701163
b030e8c6-3b04-4c94-a961-be95e6ecb9ba,62.61711977523666
91630765-c846-4f7c-a068-49a6217f2f1e,60.98135940441496
43f7ab2f-1329-458d-8d70-f4d247bf3b56,68.299352440143
8069abcd-1246-40ad-bc5c-e911c4a03b63,77.50224392172696
556b3a6b-19be-45c5-b214-aa5b9ece4e35,72.48680247130913
af575c92-f5fb-459d-843f-8445990c7d8a,78.88491665377552
ce7585e4-0a36-45f3-b71a-d531fda7315d,71.47701673150894
790c04e2-f76d-41c6-9e5a-033aa5d34762,69.31139890444132
941109b3-2a06-46c1-a0d2-b5bac16a6a8b,82.89253647337313
0214296f-f34d-422e-9bc9-87c5d87564d9,64.71359250887177
d094f509-5d16-4517-a9a8-33dee74519c8,78.0148929470222
2a29d621-c2f0-4bbc-8e10-23523c37e6f3,61.45605749032455
641b27f4-b772-4449-8140-86c0ce2e5388,62.518675839830394
fe9c81c5-60e1-46e2-b92c-a82c14ae2ec9,67.92814325493775
12b3736b-f832-40ba-8e81-1d48d5294827,54.71109259315014
94d2798f-9e91-4e4a-94c8-96c9e47a4338,67.23532302474301
9d2be13f-7ad8-46e1-b3f5-526f0ecf3660,64.4442793793944
6cf9e7c5-0731-435d-8a9d-ebf8c4c82a0e,74.14365049941262
56afd012-c5a7-4a33-820d-35be40c7c936,76.97702587294941
56cceb37-3b5e-4cce-8322-ad3082bc6f54,67.13920243443326
ba77d53e-c0ea-48ee-83f7-521e71e77271,72.90512608505786
850bbe1e-e8be-47e9-a228-9a69e608a669,70.0928143893509
f2290343-ebfc-4cd6-abe9-5a5553d16545,73.24882407776296
24424a59-813a-4ede-ac95-5ee1830e0b3d,77.48996133659207
456ac839-abe4-487f-9b84-a83a4b47dd23,63.43058233880395
96d8b017-9c8b-461d-bbd0-ba3aec3e32c5,95.9598585961727
7562fda2-3f22-4ac8-90fc-a2874106b9dd,61.21251666715683
37d90e6f-30a1-48b5-b7b5-f27cbdcd5272,82.60075933352871
f5f98b7a-0e77-4caa-ad47-524533fbc071,107.09577296434773
d6e5820f-cd90-4294-8fdf-f616728c0f0d,68.9275491489044
b4011cd2-b343-44bf-b74b-a71edd16d10c,58.859775226850445
dd00056a-023b-48d0-8dd1-cd53786fd9c9,81.23763445703726
c578b5c9-4c28-4587-b4fa-e5ddd4941c63,80.04487767010264
28aaebdb-f92a-45c8-af74-7280097be001,86.72180536379372
4ab1a662-c337-4dd7-8961-e219dd83e811,53.31615562328764
d25bf71e-d29a-4172-ad19-f2178c0d9e82,53.96366889897793
a06b114a-7f56-467f-a3ab-99bf719f47b8,71.98680082487371
8c1f2f80-427e-41e9-a791-c91d1241f2fd,78.54418595385923
beb3bc4f-dd01-4eea-be98-9519a3717167,75.70872470870532
a168b8b1-8fd6-4e84-a92c-9962835032c1,76.85040305070733
6b689932-8b63-4050-8715-fdd6af84025d,78.00821055326284
4c68fb60-0f35-4461-908b-b23647b06703,67.06052033897285
e539dc93-8681-43b9-9a97-cb57fd57766f,82.05516758420444
06022641-8ef2-4dea-a392-733b3a424042,81.18762552843215
bea6c675-d982-4fe8-8e25-9604b3ecf156,69.00632296030655
d1017e7f-6c92-4ab4-8d9f-b1c684a80761,95.59695152889162
91815afc-1c80-4e42-a781-eac36eca1173,54.84114133717856
a624d81e-febe-426b-bc90-68ccf76d20b7,61.83234262873476
4efc7507-ae88-450d-88bd-543a092602c7,85.36366912471952
1736660e-f07d-42cd-bcdd-b9fcf1f9b444,97.16477210933209
a91d3037-96b8-45a5-b4cb-b6c62f5d3d54,69.09893708431721
fa8560ed-197e-4956-abf3-060841838808,96.98509898497592
11f20a50-8a79-460d-b7c5-df5014a6caad,82.34895332865786
982e1555-69c9-4adf-8afe-49b0d885a9d9,64.78259109059964
778ff9cb-8fd6-4f14-823f-c59123a920cf,65.46103005625682
e273bd9d-00b2-478b-9e5a-149a54aec689,81.89584301946704
99121cb9-e440-471c-a11d-db852def3f57,79.8210174433505
92f64f22-83ba-4caf-82b9-9b9d350cf0c1,97.94480174362283
71840540-9915-4f45-a360-d1f0277548eb,68.78302429703547
82571ad1-b128-4e8b-a634-52c8a03ccd3a,96.70119146027882
e631a712-3c1d-4c6e-afb3-8b48d6e422ff,107.9264591799732
8c40b251-9c30-4955-930e-4fd7843b2b31,56.69251366673885
1a6fc6dc-3482-43b4-bfa0-41e1640d24ed,72.34839695700116
b08c367e-9b30-4b95-b0ba-ab7bae7a1e78,68.1699209551256
19d3f97a-c7ef-4579-af84-ed4cb914031f,74.01014307287767
bf1942b4-241c-494f-88b0-9d12db230fe3,67.27450972839237
f8a0f0eb-320f-47fe-8b3a-494b54b26f68,72.9210025377536
5d104a14-830c-4c9c-b186-d38298684eed,78.7601127513159
8ce66f07-fa2f-4b34-8ad2-37907db6c7e6,66.30290702778721
ed47ed0d-1c02-4ee6-a636-6786cebb29ef,78.8360441305688
c868b715-7c4e-444a-9264-0cda1ced71b2,77.10728598038231
fdc8b328-3ba0-4b58-bdda-b87e170ca5ba,68.46428531318125
642fcd78-1d0c-4e73-835c-69f7ea0ec264,69.80497351093113
fdd18805-20db-40c9-97d5-cd46a75296cd,70.94379833891784
c2d81fbd-0b2f-4c8f-83de-9c8b9ce8c86a,69.04984782289652
32a973ea-d548-4a7e-8f2f-965d56266bed,85.19160911033505
35b16486-074c-4cd7-98b2-986f94b05318,61.719847755494854
eacdc66f-a0dc-4a58-b61a-a8d5246a45ae,74.14459497834282
b4cc9d5f-9c71-40da-9472-957c407d1348,78.82630538427355
12ffcc67-2e05-4158-88b6-8367a657ccd8,100.48075070501632
60cab3fc-11c9-45de-a74d-1a55b9329fef,59.05301270448347
db0065b8-8d2d-4213-9909-628d89257f6f,82.20635144699517
97d8227c-bd88-4726-92d6-738f47cdcd1b,65.42595785018648
365b849d-a4db-4f33-875c-d8e0a6b776b4,78.09938073761683
363f3bbc-57c9-4ae2-926c-e5cbc3c0ebfb,77.13439940050942
5494014b-5f4f-41a1-bc60-594dcf8fcb6f,82.42828694295304
03e33be9-0243-4d4b-af17-bbc7af4d61eb,85.98637628692644
b2122f1d-aa63-4f3d-a624-f131f12a287c,89.57960177852861
2f878d0c-b165-4182-9ddf-450093c249d2,99.33665271344613
e2ecad41-5f59-49be-b4fc-2e88a264857d,77.66765611115008
b2653810-5273-44cb-84da-fcbaa65f3e42,59.626269807729294
94cb237d-2c86-49fc-bfb4-f26c5ba166ca,57.248143954354006
35d8adca-0c57-44b3-aed6-02a55ad847d0,77.62061445127037
53a3a81f-c920-470c-a305-6e948cfc066e,72.32922254769774
54ac19dd-e44a-4e04-980a-aa7ecbb0aeef,74.33479973091892
9dde8e05-2731-4151-ac00-f2967597f6d5,78.22464073496204
a206bd41-cb06-4199-872e-5a8ae1c9e556,77.91209898419307
2775c18b-37ae-4c62-b4ae-a9541bb96680,76.18282835095175
50226461-0429-4d69-b8eb-f13cd536c9a0,96.69446260371238
bf8e84b4-e1ab-44ab-9e0c-f0dcd6495d94,59.43479137250742
5c1eab0f-b3d8-4c7d-9ace-448bab577ae9,80.61648802437941
351016d5-df5c-43c4-b78a-7a57a16ef343,82.2657336316175
9a4d1472-c8eb-4aeb-b096-8deaeaa013c7,100.4374108633431
14de711b-fa8a-4293-93fc-8478c4ec34b5,66.4947234578422
8a295de2-0831-4a5a-90f7-96ef52270628,84.27957965533241
06f700ff-3fb9-4b82-be88-73e26d4c4d10,71.33618783187244
015a180b-721a-4ce3-afeb-1e78e94a6fa1,75.64782085434008
53e3c31e-2537-4e86-ace2-49f14ffa19f7,69.74231601118582
2f70ed74-0a64-4729-a701-f5f1968d4a28,81.97651521032927
69495b41-c37a-4eab-af84-9b2548786bae,56.63010953354052
1d628be3-9f42-4ee8-9da6-60b83b6b9097,62.79757574914164
b765816e-44c7-4f36-81d0-0c8ffc1ca0ab,54.72583630706842
50b9566b-ade9-47dc-8b9c-d699c81f720f,72.59237252875408
1bbdd03a-4827-4c76-9da7-05b535702ba8,89.77177263316923
ca913156-9a3a-4bd8-adbd-0a7521c7b81f,75.43332316157715
1546eb0c-6d21-4eb1-98d5-1872d3024068,78.70297178407328
189ca985-0858-4bf4-9d1e-7d7ee079ad23,71.78447510402435
8d5b1744-c978-4f85-be7a-0d652aec9c4c,72.3863315585133
9a698cd8-724e-4ec2-960c-3bbf7ec5410a,81.402707184954
abdcddce-8eb5-4da6-9eca-78f42f0d0c4f,66.9125037684767
829e34a5-8d3f-43a1-a066-9a52c64fd7ea,82.34266418256617
e56541dd-08e1-4402-9782-029f8cae3697,107.05881723967677
10299e85-9f7c-4065-9495-b33af7e44988,64.46445525202576
9f24c308-a044-45f7-9704-13dfb0e8b488,63.84771654645709
074d519f-e5c3-411c-8e40-fd0b2737bb68,65.1152324687316
b0174094-1f91-494f-97d8-d0afb37ae6c2,78.09963220069606
9fb2f97c-ed17-404f-8f57-2792638dc751,66.33423936339076
2961d2b3-f10e-496e-b351-00c7809375c3,91.57085508054095
a1886147-cfb9-4063-9764-e7bb93a36a16,98.99046664020118
8216df01-502b-4942-9bec-9ff12a34b665,85.65241713319224
e4eeade1-8581-4341-a8e4-447ca564c848,53.567833906394505
01a3f34d-1096-4838-af7d-5cdbf1ba37f3,72.59565344815599
b57908c0-fe0d-4ea8-8ad9-c8b4a3bc50a1,82.58134576592296
3121750d-0a23-4ca4-a104-49b791dea15d,54.52220810643543
c55f4ca6-099d-46b5-b4bf-eead1d331f7f,77.1929285452593
a87a9509-44d1-493e-ab3f-7dcbf6ff1595,68.90767082379958
7ade7275-3472-48a7-ade8-7523d5496ec1,69.36171685565279
8d26b046-1d1a-47c7-8939-8665bd5a7edf,68.90790438502198
5a04c01d-7ab5-4afb-8339-102b322144bc,70.71513500873692
26bcc9e4-0533-4dc4-9f9e-210b57cd898d,72.02115061275519
51075df3-5d0c-49ba-a1e1-1a0c8c785470,82.40855160382416
6204df82-ec45-4b6c-a850-cf2211365dc3,72.55664743917657
ddf24665-de01-4311-976b-409fe5d9a794,74.54693671831896
787279e1-f18a-4128-a415-4775d23352a8,74.39299953535486
cba92e11-a899-4e20-bf1b-fcddd7dc821f,75.02431484416601
e74414df-a3fc-4f3c-aa65-72fa8ca42c57,60.235536376421514
7fb76ffd-7beb-44dc-9375-03f18ac2bd39,62.21896036776492
fc594efe-a529-4639-9d18-abb44b233e62,71.46480267928843
7e58b286-4f24-4aea-9603-d71661bd388a,64.6830263245108
33bf72f3-81e7-4ca7-81f7-d76fb339792e,71.6464826197857
199e8419-71f6-4b9e-b48a-4fe936992b3b,67.39021947647865
55e6aee6-3988-475d-a234-743aea25bb23,91.83988061898486
6eafd604-e734-48b4-b3a1-bf589387e265,68.89626414977938
fc504d2b-b71a-4629-a7d3-0af228c91b30,87.19472667891554
b3cd0de9-d859-4069-8f7d-9e4ad8da3fc1,61.24522980800651
ced73b53-b764-4f8c-8a72-9802408c9dfb,64.18117626033623
5a795e13-0aaa-4ecb-a200-e6a6560af484,54.961219659654105
d60d74d6-2356-47ff-a00f-ea1f9ef51a06,75.89668270095177
ad592f42-e4ad-41e5-8254-7e1e4d47e3d6,65.71608138192904
75c462e2-35e8-454c-a84f-c20ce19af119,81.60784020539744
15cd69e3-302c-4c88-968d-00133c9efa9b,76.07745523248396
55cbc128-b671-47ec-8abe-f6552f2815f2,77.15394827496053
e1e76943-f1d3-493b-b516-f17bab510861,75.94534325835606
1d0373b7-1402-4be0-811d-e1979cdac790,69.81652726493058
6e11b611-f12d-4117-a4a2-4283d9c3676e,59.45120810400057
8c854927-4d84-443e-ac23-55a22d02cd01,76.51107572035768
0a75088c-fe09-4b16-a4ac-7158f1561358,84.59284226319608
d60834f8-828d-4eb5-ad66-9be30490e425,66.40721099478242
69efa9c9-c97a-4c55-a173-ba663cd2c4c6,79.25670004982778
34231e5f-4d02-4239-864b-81e84cfc9ec8,63.29041207663398
ed4aba26-d8ca-4bf9-9efa-ee23dff92284,62.08496230406957
7bc36252-051b-4ce5-903d-6b9260c79ed1,73.88710062387851
02e53ad3-2b16-433a-9d63-1eba3e364401,70.00278554953404
4b7719f4-0efc-4422-8e87-e31a955e2708,58.689617217413634
5c16cb62-cb8a-4509-971c-0162480ea982,83.3677451364285
1301e99a-6b8c-4a52-83ec-21ff4e683dd9,65.68728845278291
d59aa8e6-ba38-4049-8ab0-ab4fbfcecf53,83.5216589986858
7a3fcef6-a389-4b25-a50e-6fd8b2e587d5,56.659472049853214
b3e84b08-065c-4762-98dc-c1b32d62f0d9,84.95600008059677
99fe9aa2-cd31-44f9-aaa0-b1dd3f86f606,61.911080652762465
8f63b8e7-bc02-4038-9ad1-8d41a5d4b635,77.7094485183682
6d031a2a-5772-4289-adc7-8aaff44f48be,69.22309592786678
d0774b3c-5683-413d-9484-3af91426542a,83.83663500069434
fdec46bc-3c6d-45db-bd82-bd50e87aa1f7,78.06372584615883
5495d49e-eabf-4220-9372-129fd06da28b,65.69976056574772
83366954-b046-48ef-b468-092ed5cb5099,79.8908513136061
fc5e41f2-3751-48d3-9aa6-cc27c73b5db0,72.93567776008094
988a456d-74b0-49a2-83fd-b951c56a8262,80.01863456496889
8371aee6-2bd7-43e8-bf0a-efbf3c6b9747,61.038785325030204
472c258b-8d70-430a-8814-7bb025a0d1df,67.29389833710215
83f6860a-b9fc-41e4-a248-b33ff396e4cc,79.60082174655035
6bb1c75b-e897-4bf0-bfd9-14bd6443528a,83.3496398215614
4f0c138e-1317-4218-b4fe-06fde257ae18,105.10408009369493
8929a3ea-a247-444a-9d67-7ad7f35f5dfa,74.1847240213133
4c83ab2c-4bb5-4adb-ac22-b804d0ddfd7d,79.27347674970925
b66e00c3-b746-41a8-b018-d5a2ac405789,66.15060601590744
92ff09cf-fa47-4db3-bb7d-dd7bc1e7871a,75.93606170924151
63478803-6c79-4727-a3c3-9330e813b630,107.04336029901549
5cea5467-db0f-4c4f-9551-6bd0884518f7,68.79901113765436
64fe6568-db95-420c-bcd0-070dfaca4679,73.34184102006971
d03070c6-2749-4e56-930a-f3bf0de16f94,82.30226962354428
dd2f7150-d296-405b-a033-e1ed3472fda3,63.68275420778393
1600dc9d-6842-4e5d-a621-49443b2418b4,96.82490008619813
f4f55b38-9781-46b1-a974-749667eb80e1,83.35320526685679
306a455a-0b8d-4102-a20a-42a27474ff9f,58.606818177028444
6b42149a-93e5-4d79-9c3c-dc4b545c3680,85.37533233781355
ed10976c-0e85-4a38-89a4-dcdb7d1a204d,79.40360173303084
0ebb89ab-4230-4b29-af11-8f3054db8cab,80.39640755221032
777b66e7-ef31-4e75-97fb-978434eea283,76.07140329382565
b773d491-cab0-4c09-8419-a1c10f8015fa,72.03211331840951
6f942da1-f250-4d62-9b69-be5ea63f0995,56.70688620183539
7df2effc-726f-4ebc-8258-86553df124bb,81.44934836468492
